intézmény megyéje;vizsgázó évfolyama;vizsgázó képzési típusa;vizsgázó neme;vizsga fajtája;vizsgamentesség;vizsga nyelve;érdemjegy;össz százalék;össz pontszám;vizsgázó részvétele;I. rész;II. rész;írásbeli pontszám;az elméleti kérdések összesen;a 3 feladat összesen;matematikai kommunikáció;szóbeli pontszám
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;36;36;megjelent;16;20;36;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;36;36;megjelent;16;20;36;-;-;-;-
Szabolcs-Szatmár-Bereg;13;szakközép;férfi;rendes;Nem;magyar;2;36;36;megjelent;20;16;36;-;-;-;-
Szabolcs-Szatmár-Bereg;13;szakközép;nő;rendes;Nem;magyar;2;36;36;megjelent;19;17;36;-;-;-;-
Szabolcs-Szatmár-Bereg;13;szakközép;nő;rendes;Nem;magyar;2;36;36;megjelent;20;16;36;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;előrehozott;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Bács-Kiskun;12;szakközép;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;angol;2;37;37;megjelent;13;24;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;10;27;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;13;szakközép;nő;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;23;14;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;25;12;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Borsod-Abaúj-Zemplén;13;-;férfi;ismétlő;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;13;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;23;14;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Somogy;13;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;26;11;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;8;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Szabolcs-Szatmár-Bereg;8;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Szabolcs-Szatmár-Bereg;4;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;14;23;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;20;17;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;24;13;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;16;21;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;13;24;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;11;26;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;12;25;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;27;10;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;22;15;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;21;16;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;24;13;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;27;10;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;2;37;37;megjelent;24;13;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;2;37;37;megjelent;15;22;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;17;20;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;2;37;37;megjelent;18;19;37;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;2;37;37;megjelent;19;18;37;-;-;-;-
